Datetime,Text
2021-03-16 13:55:45+00:00,"스가와라는 왜 소아과 의사를 하지 않았을까..

역시 문과라서 그런 건가"
2021-03-16 13:16:23+00:00,"#SCM_Training

-2-

저는 문과라서 저게 맞는지도 모르겠습니다. https://t.co/3qucU77gKt"
2021-03-16 12:44:50+00:00,"맨날 말만 함
문과라서 입만동동살아가지고는
허구언날 운동한다 노래부르면서 꿀꽈배기 주서먹고잇죠?.."
2021-03-16 11:51:35+00:00,차단은 아니겠지만 먼가 나는 띡 되고 애인은 계속 안되고 이런거보면 ip문제일수도 합리적의심 물론 왜인지는 모르겠음 난 걍 문과라서 ㅎㅎ
2021-03-15 16:22:39+00:00,@dksekdhf 문과라서요
2021-03-15 16:15:11+00:00,"@carrot0_2 ㅋㅋㅋㅋㅋㅋ아녜요 전 진짜 오리지널 문과라 특히 언어쪽문과라서 한번 언어 알려주면 잘익히는거같아요!! 그런데도 아직 모르는거많아요 ㅠㅠ 공부 더 해야해용,, 근데 쌤 저 쌤이랑동갑이신거 알고잇나요 ?&gt;! ㅋㅋㅋㅋㅋ"
2021-03-15 15:32:07+00:00,"왜 아저씨들 필모는 다 뼈문과라서 손민수도 못하게 만듦??
내가 공부 못하는 이유가 여기 잇다고;;"
2021-03-15 08:19:21+00:00,근데 진짜 웃긴 게... 나 생명과학은 문과 1등이었어... ㅋ... 나 전교권에서 노는 애 아니었고 다른 1등급 과목도 5등 안에 드는 거 거의 없었는데 생명과학만큼은 1년 내내 1등이었음 문과라서 쉽게 하셨겠지만 ㅠ
2021-03-14 20:14:56+00:00,@JKLOVE_9 나 일교시 통과...문과라서 버려도 된다는 마인드로 안자고뻐기고잇음 눈물남
2021-03-14 16:52:22+00:00,@_GA_ji 완벽한문과라서그럼
2021-03-14 16:20:38+00:00,문과라서 더 가르치기 쉬움.
2021-03-14 16:11:19+00:00,아니 솔직히 내가 같이 다닌 애들은 다 이과고 나만 문과라서 친구가 없음이다요 진짜 모르는 애들하고만 붙여줌 이번엔 심지어 층도 다름 디질까
2021-03-14 10:11:08+00:00,@borii_do0 앜!! 정치와 법 ㅠㅠㅠㅠㅠ 문과라서......
2021-03-14 10:11:02+00:00,"@juiin2rago 저는 문과라서 아마 편영만 하면 되는데 제 1지망이 토익은 안보고 편영이더라구요 이번에 바뀌었을수도 있는데 작년까지 모집요강 일단 나와있는거만 보면 그래서,,,, 토익도 치긴 칠거지만 편영은 확실히 도움 받는게 좋지않을가 햇어요..... 근데... 모르겟어요 넘 비싸요 눈물나요"
2021-03-14 08:58:48+00:00,난 문과라서 계량 다 무시하는ㄷ0
2021-03-13 17:29:18+00:00,". ...  i인가..?, 아씨 나 문과라서 몰라 저거"
2021-03-13 17:27:07+00:00,수학시러.....근데 문과라서 수능 최저등급은 수학으로 따냈음....
2021-03-13 17:16:09+00:00,아이구....문과라서 머가먼지 모르겟서요.....그저 도담중 https://t.co/P7WtgskXXA
2021-03-13 15:50:28+00:00,소고네는 다행이다 소고가 문과라서 파이데이 존재도 모르고 화이트데이 보낼수있을듯(ㅋ ㅋㅋㅋ ㅋ ㅋ아씨벌진짜 빌드담에 바로 지오냐 어케 나 너무 웃기고 행복해 센토랑 소고 3.14 반응차이 생각하면 진짜 뒤집어짐 ㅠ ㅠ ㅠ ㅠ ㅠ. ㅠㅠ
2021-03-13 15:24:01+00:00,@imimim05 ...17살이에요.. ㅠ 저 그 문과라서꼭 읽어야하거든여 문학.. 미키플레이어에 음악들으면서 샤프 전자사전에... 암튼 차장님이 월요일 미팅 차질없이 제안준비하라고 하셔서
2021-03-13 13:52:35+00:00,"@monbbmbbm 존뇌부럽네
문과라서 확통필수임..... 하 넌이런거하지마라"
2021-03-13 13:48:01+00:00,@baddr2mcuzdr2m ....제가 문과라서...그런걸거예요 ...
2021-03-13 13:11:38+00:00,"문과라서 문송합니다 잖아
양음이 죄송하면
양송합니다 네
그냥생각나서써봄
양송"
2021-03-13 13:08:28+00:00,@_eighty_80 ? 재밌는데...미안 문과라서 그런가보닼ㅋㅋㅋ
2021-03-13 10:46:46+00:00,"근데 솔직히
문과라서 그런 지는 몰라도
슬슬 인문 예술 쪽 지문은 기반이 쌓여지고 있는 듯
뭔가 딱 감이 옴

아... 또 보드리야르 시뮬라시옹 보기로 나오겠구나...
아... 플라톤 이데아 보기로 나오겠구나...
아... 그래 뭐 또 사진 때문에 그림 재현 의미없어진다는 얘기 나오는구나..."
2021-03-13 09:33:25+00:00,"23 죄송해요 문과라서 모르겠어요 시는 다 싫어요 제가 아는 시라곤
자세히 보아야 이쁘다 이건데 동의 못함 자세히 보면 뭐가 이쁘죠 전 보면 볼수록 극혐인데"
2021-03-13 07:40:26+00:00,@moon__522 문과라서 완전히 이해 못했지만 이게 웃긴줄은 알겠습니다😆
2021-03-13 06:01:35+00:00,그냥.. 진짜 개 오지는게... 폭풍은 대공 없으면 존재할 수 없다는 거...ㅠ... 대공을 둘러싸고 대공을 구성하는 요소는 다양하지만 폭풍은 그 안에서 밖에 살아갈 수 없다는게.. (죄송합니다 문과라서 틀렸겠죠 하지만 둘의 관계가 그렇다는게...)
2021-03-12 17:06:36+00:00,"이게 무슨 뜻인지 압니까?
아 제가 문과라서
아 문과...
이게 뭐임 대체"
2021-03-12 07:19:23+00:00,@Miss_maid_san @Ladcin ㅈㅅ 저 근데 문과라서 사실 드론같은 것도 IT에 포함되는 줄 알았음 아ㅋㅋ (무식함) 근데 좀 다른 건가여?
2021-03-11 23:00:25+00:00,공평을 떠나서 스물 다섯 번이 더 나아 이건 서지원식 반올림 나 문과라서
2021-03-11 15:00:53+00:00,문과라서 반박은 돈으로받ㅇ아ㅛ https://t.co/VfvaA8CR35
2021-03-11 05:51:18+00:00,@Nonce_Domani 저도 뼛속까지 문과라서 수학이 조금 두렵기는 하지만 그렇다고 평생 피하기는 좀 그래서 한번 도전해보려구요!ㅎㅎ
2021-03-10 22:00:31+00:00,공평을 떠나서 스물 다섯 번이 더 나아 이건 서지원식 반올림 나 문과라서
2021-03-10 16:22:10+00:00,"오늘은 이 사회의 부조리함ㅋㅋㅋㅋ 에 대해서 얘기하다가 뻗어나가다 보니 개인사까지 말하게 됐음 우리 둘다 인문학 좋아하는 문과라서 인문학을 경시하는 우리 사회는 화산이 터진 거나 다름없다, 당장 화산재를 들이키고 있는 것도 모르고 있다 이딴 얘기들을 했었음"
2021-03-10 15:19:23+00:00,ㄹ문과라서이렇게된것이냐구 문과라도안죄송하다며요 마법써서ㅈㅅ하고 이세계인이라ㅈㅅ하고 그런건가요 ㅈㅅ한만큼 질량까기 E=mc^2
2021-03-10 14:23:48+00:00,"오퍼레이터가 뭐야?
나 문과라서 몰라"
2021-03-10 13:23:32+00:00,"프메 백업 툴이 있다는데 문과라서 뭔 말인지 모르겠네,"
2021-03-10 09:41:47+00:00,초반에 약속은 어느 세계에 있든 사용자인 김정진한테 귀속된다고했는데 지금 서울이 없어졌잖아요... 김정진이 알비온에서 결말을 보고 다른 세계로 갈수있기는한가요 2부는 문과라서 죄송한 서울로 감 해서 서울 재건하는걸로 가나요
2021-03-10 08:24:00+00:00,아아...고통뿐이다.... 문과라서 죄송하지는 않은데 고통스럽긴 함...
2021-03-10 02:22:25+00:00,문과라서 수학을 못하는게 아니라 문과라서 수학을 못할 것이다라는 마음가짐이 수학을 못하게 만드는 것이지.
2021-03-10 02:12:08+00:00,이과는 학점이 짜다는 인상이 있긴함 공대는 D도 나올것같긴 해.. 농대도 앞에 존나 커다란 C자형 조형물 있어서 학점의 탑이라고 불렸거든 근데 우린 문과라서... C받을려면 진짜 어지간했어야 함
2021-03-09 11:36:46+00:00,"아 개웃겨... 내 과외쌤이 이럼..
아 개웃겨ㅠㅠ 문과라서..아..ㅠㅠ개웃겨 https://t.co/R0nmZeBfCE"
2021-03-09 09:27:54+00:00,문과라서 난 암것도 모르는데
2021-03-09 06:06:29+00:00,"문과라서 좋은점: 개소리를 길게쓸수잇음
안좋은점: 그거 빼고 다"
2021-03-09 04:55:15+00:00,문과라서 죄송합니다
2021-03-08 16:01:54+00:00,@amu__0512 저도 문과라서 걍 혼자 드립치면서 봤는데 어느순간 천재물리학자를 앓고있더라고요....
2021-03-08 13:20:08+00:00,"@joymaeng 우와...... 대단하십니다!!
우리 아들 아빠는 문과라서 이런 얼운 문제 못풀어요 ㅜ.ㅜ"
2021-03-08 08:14:05+00:00,오너가 문과라서 이과캐를 못짬
2021-03-08 07:34:38+00:00,"@Alicia_Luna0902 ㅇ ㅖ..? 저두 문과라서..음...근데  설기늼ㅋㅋㅋㅋㅋㅋ 그런거였어요..? 그랴두 수업인데 듣는거니깐 머싯어효!!🥰
설기님 파이팅☺"
2021-03-08 05:16:14+00:00,"아니다. 1회 실패시부터 3%씩 확률을 올려주니까 n회차의 확률은 60+3(1-n)%인가?
[문과라서 확률/수학이랑 안 친함…]"
2021-03-07 23:16:47+00:00,ㅁㅊ... 친구들이 다 문과라서 기하 빌릴 친구가 없음
2021-03-07 15:05:42+00:00,@chae2_soup 문과라서ㅠ 첫 시간부터 숙제 내주실 줄은 몰랐는데
2021-03-07 13:33:06+00:00,@Gaaaru_ ㅋㅋㅋ가루야..문과라서 그런지 표현력 쩐다
2021-03-07 10:55:44+00:00,"@moooooyaaaa 엥.....? 걔 문과라서 그런 쪽 빠삭할텐데?
ㄴ 뭔상관?"
2021-03-07 10:11:22+00:00,나 완전 문과라서 영어만 조지게 파고 옴
2021-03-07 09:34:40+00:00,@pppj428 문과라서
2021-03-07 08:45:24+00:00,"닐의 힐은 자연치유능력 가속+상처수복인데 
감염세포 재생이 빨라져서 좆되는거지

저 문과라서 그래요"
2021-03-07 00:02:00+00:00,@mx_zzam 저 문과라서 그런거몰르는데..
2021-03-06 16:04:05+00:00,갶빡치네교과서시발것들 나만또갈구지 나만또씹문과라서이과같이 냉철하지못하고 한낱교과서엽편소설따위에 감정이입해서과몰입하지 https://t.co/VotYcclH0M
2021-03-06 15:54:32+00:00,@omm_mn7012 아악 난 문과라서 1도 모른다고옥!!!! ㅋㅋㅋㅋㅋㅋㅋ 지학만 조금 할 줄 알아요 ㅋㅋㅋㅋㅋ
2021-03-06 14:02:01+00:00,김녕훈 문과라서 3반인데 이과반이 6반 이쟤현이 맨날 아랫층까지 내려와서 김녕훈 불러쌈 친구들이랑 의자에 앉아 도란도란 이야기 나누는 중이었던 김녕훈 이쟤현이 부르니까 겉옷 주워입고 나가서 왜애 하고 이쟤현한테 폭 안김 키는 김녕훈이 더 큰데 이쟤현 어깨동무하면서 걍 보러 왔음 ㅇㅈㄹ
2021-03-06 11:46:16+00:00,"암호 만드는거... 이빠이 좋아합니다.
근데 수학쪽이나 그런거 기반보다는 문학이나 글자 기반? 암호 만드는거 좋아해요. 수학은 제가 문과라서 약하거든."
2021-03-06 10:57:01+00:00,"@Nia_N9N9 ""물 리요? 물리력으로 기억을 삭제 시킨다 그런 거요? 농담입니다. 저는 사실 문과라서 체육이 더 잘 어울릴 거 같아요""

낄낄 웃으며 말했다."
2021-03-06 06:18:28+00:00,"친구가 해포좋아해서 딩초때부터 나 왜 호그와트에서 편지 안오냐고 울부짖던 놈이엇는데
사실 문과라서 안온거엿던거임"
2021-03-06 03:40:14+00:00,일단 섭남파업 후에 문과라서 안 죄송한~ 이거 보고 심넴 추천도 초반 봐볼게여 ㅎ
2021-03-05 16:41:37+00:00,"나 뼈문과라서 랩실 어케 돌아가는지 모름
친구가 험담하는 것만 들었어요"
2021-03-05 16:33:03+00:00,근데 시발 디져 이과나 문과나;; 이과쌤이 나서서 문송합니다(문과라서 죄송합니다) ㅇㅈㄹ떨면 어쩌냐고 문과애들은 뭐가 되는겅미ㅋㅋ 아오 진짜 https://t.co/ILqHIOSRm6
2021-03-05 15:58:59+00:00,"분명 눈을 빛내며 내가 꼭 스스로 우승을 만들어보이겠다고 의지를 태우던 날이 있었지 
ㄴ왜케 아련하게 말함
ㄴ문과라서"
2021-03-05 14:40:23+00:00,@natsume_acid 나 문과라서 이제 과학 안함 :)
2021-03-05 06:30:27+00:00,애인아 어떡하냐.. 세상 돌아가는 꼴을 보니 우리 둘 다 이과 아님 둘 중 한명이라도 이과였어야 되는 거 같은데.. 우리 나중에 뭐 벌어먹고 사냐.. 손가락 빨아야 되나.. 좆됐다 우리 진짜.. 둘다 좆문과라서 씨발..
2021-03-05 06:22:45+00:00,"동아리뭐들어가까
1.방송부
가고싶은데 갔다가 민폐끼칠까봐 고민됌.
2.봉사부
유기견봉사갈예정이고 부장선배가예쁨 가끔 회식도한다고함 
3.나노과학부
아는언니가잇는동아리임 다좋은데 제출방법이 영상자기소개라고민됌
4.의료관령동아리
내신빵빵하고 봉사도자주간다함 근데난문과라서고민됌"
2021-03-05 06:18:03+00:00,@MIN_infp 문과라서 안돼요
2021-03-05 06:00:30+00:00,공평을 떠나서 스물 다섯 번이 더 나아 이건 서지원식 반올림 나 문과라서
2021-03-04 14:30:58+00:00,"이번주 스터디 발표 차례인데 ㅁㅊ 자료 이해는 커녕 정리도 제대로 다 못했네 ㅠㅠ 우선 노션에 정리한 것만 팀들에게 어제 공유해두었고 지금 또 업데이트 중, 그런데 난 문과라서 심장이 이렇게 전기??? 이온???? 이런거 진짜 아무리 읽어도 이해가 안되네 ㅠㅠㅠㅠ 이해를 해야 설명도 할텐데 ㅠㅠ"
2021-03-04 14:19:33+00:00,"나는
성격은 순수해서 내 앞에서 좀 삐그덕거리는데 마냥 순진하진 않고
또 머리가 좋고 똑똑한 사람이 좋음(특히 이과 쪽 머리 👍🏻👍🏻근데 이건 내가 뼈문과라서 그럼)

인팁분들 동의하시나요"
2021-03-04 09:14:04+00:00,@newithmd ( ◠‿◠ ) 전 문과라서 이만....후다닥
2021-03-04 06:41:17+00:00,"@H1EVERYB0DY 오너는문과라서잘모르게씁니다
답아시는분모집합니다"
2021-03-04 01:38:10+00:00,아니...문과라서화학고르기좀그랬다고...
2021-03-03 07:39:35+00:00,친한친구 다 문과라서 이동수업 맨날 혼자 다님... 외로워...
2021-03-03 05:06:03+00:00,"문과라서 안죄송한 세계에 이과라서 죄송하다는 댓글이 달리다니
이건 무슨 메타댓글이지 https://t.co/BYApdJ3Iub"
2021-03-02 14:29:58+00:00,@totheadorably 시율이 문과라ㅅㅓ 그럱 거 못해요ㅠㅠ
2021-03-02 10:25:17+00:00,그리고 나 문과라서 샘 과목이 윤사야 그래서 뭔가 믿음을 갖고(대체
2021-03-02 09:17:48+00:00,문과라서자살하고싶음그정도로죽고싶음친구없는게문제가아님..죽고싶음씨발그냥대가리존나분쇄기에쳐박고갈리고싶음용광로에다이빙하고싶음위장에빵꾸뚫어서그라목손주입하고싶음
2021-03-02 07:45:52+00:00,@Woojung_77 이과시구나..전 문과라서 정확히는 모르겠지만..원하시는 목표를 항상 생각하시면서 공부하시면 도움이 될거 같아요..!!
2021-03-02 05:14:47+00:00,@mx_h_one 중문과라서...공부 안훼이...
2021-03-02 04:10:00+00:00,"반에 여자가 많네,,, 문과라서 그럼강"
2021-03-02 02:53:19+00:00,이과 냄새 폴폴 나는데 그냥 문과 시킬꺼.. 내가 문과라서 그런거 아님;; 절대 아님;; 문과 똑또긩 해조.. 다들 문과똑또기 뭔가 논문만 쓸 거 같다고 했는데 나중에 취업 했다길래 주워 들으니까 칼럼니스트 됐고 주제도 심지어 사랑이라 다들 뒤집어 지는 그런거 제바류 https://t.co/bqySmSjTSx
2021-03-01 22:58:37+00:00,"아!!!아어떡하지
나시ㄱ발개짱친들은다이과고
나만문과라서
ㅅㅂ,,ㅅㅂ 존"
2021-03-01 15:15:12+00:00,"@_mang_bee 앞으로 무차별적인 성적 폭력마 교수님에게 화가나더라도
죠타로고 집에 토끼같은 죠린이없을거라고 생각하면서 참아요...

아.근데 망비짱이 ☆문과라서 교수=죠타로 세뇌불가인가☆ 

흐음...어쩔수없죠..."
2021-03-01 14:49:38+00:00,나도 오늘부터 마크한다 비영이 마크애서 하는 일 땅을 판다 앤더맨이 나오면 필사적으로 눈을 피한다 집 건설은 그런 게 취미인 사람들이 알아서 하시길 저는 문과라서 그런 거 못합니다
2021-03-01 11:31:57+00:00,@5MABAEL10 문과라서.. 좋은 것 같기도 하구 안좋은 것 같기두 하구
2021-03-01 10:25:22+00:00,"세타 매력적이게 생겼어
내가 문과라서 호감도는 못 올리겠지만 난 널 포기하지 않아 언젠가 약혼 올리자
널 위한 삼각함수송을 축가로 부를게"
2021-03-01 05:09:27+00:00,학과도 오너가 뼈문과라서 이과는 도저히 안되겟다 싶어서 문과에 뭐잇지...?? 하다가 친구의 희망학과를 팔았습니다 친구야미안^^
2021-02-28 17:31:56+00:00,"@name_0908 
녹스 씨는 제 인생의 롤모델 같기도 한 존재랍니다!

90~100

굉장히 존경해요 여유롭고 온화하게 나긋나긋한... 그런 스타일의 사람이 항상 되고 싶어했거든요 직업마저 문과.. 라서 뭔가 더 좋아했던 것 같아요 결국 진영이 갈라지고 분위기가 험악해져서 이정도라면 정말 미움받지 않을"
2021-02-28 13:42:09+00:00,@sns_with_lust 수학 싫어요..문과라서ㅜㅜ
2021-02-28 00:59:57+00:00,아니 문송한 사람들이면 문과라서 죄송한사람들인거야?ㅠㅜㅜㅜㅜㅜㅜㅜㅜㅠㅠㅠ기절
2021-02-27 16:44:05+00:00,그나저나 우리전하.....미술이 유사문과라서 삼수생인듯 유사이과면 조기졸업도했겠다.......물론 현실에서 유사이과되면 난 화염병을 던질것이여
2021-02-27 15:52:49+00:00,"물론 난 문과라서
받아도 시큰둥
뭐 어쩌라고"
2021-02-27 15:19:52+00:00,@lampedusa11 허억 글쿤요ㅠㅠㅠㅠ 하긴 쉐이커로 만들어도 뱅기 타면... 터질수도 있겠죠...? (문과라서 잘 모름) 그래두 다른것들 예쁘게 잘 갔으면 좋겠어요 히히 감사합니다 💕
2021-02-27 15:02:34+00:00,내가 비합리적 선택 어쩌구 하는 건 추가학기 나와서 그런 거지 문과라서 짤린게 아님.
2021-02-27 05:40:34+00:00,문과라서 좋으시겠어요 ㅅㅅ
2021-02-27 03:15:06+00:00,"🐥 문과라서 수학문제가 너무 어려움
🐿 이과인 내가 풀어보려 하였으나 너를 풀지 못하였다
🐱 모든 관련정보를 수집
🐯 마침내 공식을 찾아냄
🐰 어둠이 찾아오면 짱돌을 들고 널 만나러 감(??)
🐶 당겨와서 곁에다 평생감금(??)

서스펜스 호러물 지구와달사이 https://t.co/MNdEK7t7Fm"
2021-02-26 16:00:20+00:00,공평을 떠나서 스물 다섯 번이 더 나아 이건 서지원식 반올림 나 문과라서
2021-02-26 01:38:36+00:00,누구 과학 잘하는 사람...? 엔트로피 맥스웰의 악마 글루온 비교 분석해서 다음 앨범 이름을 궁예해봐요 일단 나는 문과라서 못하겠음 응응
2021-02-25 15:55:36+00:00,"문송합니다
문과라서 죄송하다는 뜻이 아니라 문성현x송선 합니다"
2021-02-25 15:22:23+00:00,진심 나 문과라서 한국지리 모의고사 쳤는데 내가 지도를 돌려가면서 문제 풀엇거든 근데 0점이래 근데 세계지리도 0점이래 그래서... ... 잠 잣어
2021-02-25 14:40:41+00:00,@jimhae_1013 윽 내가 문과라서 미적은 안풀지만 되게 포기하고 싶게 생겼다...... ㄹㅇ
2021-02-25 13:23:52+00:00,"문송안함 주인공이 너무 과로함...
제목처럼 문과라서 안죄송한대신
갈리고 있잖아"
2021-02-25 12:25:21+00:00,"@PUREHAN_54064 어음.. 오늘도 스터디룸에서 공부했는데요.., 제한시간 안에 수학 문제를 다 못 풀면 다 못 푼 사람은 남아서 피라미드 주입식.. 교육.. 이랄까요... 그걸 들어야지만 나올 수 있거든요... 
그런데 동생은 이과고 저는 문과라서 그런지 항상 저만.. 남아요. 동생이라도 빨리 나가서 다행이긴 한데..,"
2021-02-25 12:07:25+00:00,"원주율 그런 건 루다한테 물어보세요... ;;;;;;
난 문과라서 저것까지 아는 것도 기적이야.
3.14뒤에 159265까지 아는 건 그냥 임진왜란 발발연도랑 내가 좋아하는 숫자가 들어가서 아는 거라고. ;;;;;;;"
2021-02-25 11:59:42+00:00,@PCwarm_ 선생님 논술도 있으니 걱정 마세요 제가 숙대 논술 유경험자인데요 숙대 논술 조금만 연습하면 쉽게 쉽게 쓸 수 있으니 수시 논술을 노려보는 것도 나쁘지 않습니다 준비하는 거 도와드릴 수도 있어요 (근데 저 문과라서 이과 부분은 난이도를 잘 모르겠습니다)
2021-02-25 11:15:39+00:00,"#원주율_알고있는데까지_써보기

3.14 이거 말고는 생각이 안 나네요. 뒷주도 문과라서."
2021-02-25 07:23:31+00:00,"@jjam_g_irl 않이 나도 문과라서 ,, 근데 저건 좀"
2021-02-25 06:38:53+00:00,"이과라서 주제를 모르시나봐요

그쪽은 문과라서 분수를 모르시나보죠 https://t.co/6PWTnMUlor"
2021-02-25 04:59:28+00:00,@NAME_309__ 전...문과라서..ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2021-02-25 04:21:04+00:00,"사실 반배정...
내친구들 거의 다 문과라서 배정된 반에 엄청?친한애는 업긴한데 뭐... 이제부터 친해지면되지않을까?
그냥 앞으로도 지뢰들 계속 확정으로 거를 수 있다는게 너무 좋아..."
2021-02-25 02:38:50+00:00,"뒤탐 정주행중인데 뒤탐 모의고사편 대박 소름끼친다 해야하나 가장 인상깊었어요 읽어보심 제가 왜 이러는지 아실듯 너무 리얼함 그래도 저기는 20%네 우리는 4%인데 끄문세계관이 더 넉넉한거 같은데
그 와중 미적분 나오니까 문과라서 못푼다 하는거 넘 웃김

https://t.co/DZyfEEL23m"
2021-02-25 01:43:49+00:00,@Passione_get 뭔가 성인되서 대학교가면 학교 도서관 매일가는? 그런 애 일것같아요 막 카페 알바하는 것도 잘 어울릴것같고 행자랑 대학교는 같은데 과가 다르면 재밌을것같고 하린이는 문과라서 사회복지쪽 아니면 사대 같은데도 갔을것같아요
2021-02-24 18:33:38+00:00,@H_sun_Fla (이런 적이 워낙 드물기에 잔뜩 기대하는 눈빛으로 너를 바라보면 기다린만큼 새어나오는 말에 만족스럽게 웃어보이며) 문과라서 그런가 표현들이 너무 시적이라 자꾸 듣고싶어지네. 그렇지만 이 이상 부탁하면 목이 많이 아파지겠지. 내일 수업때 선생님한테도 그렇게 고백하는거 아니야?
2021-02-24 16:08:32+00:00,"뭐 여차저차 여름방학도 끝났고 2학기가 되었음........
이제는 문이과로 나뉘는 시기라..
젠오한테 물어봤는데 젠오는 이과, 나는 문과라서 떨어져있어야 한다는게 ㄴ너무 ㄴ너무 슬펐음"
2021-02-24 15:03:43+00:00,@kkyungyi_99 난 문과라서 이리저리 생각하는데ᄏᄏᄏᄏᄏᄏᄏᄏ이과는 정답이 딱 정해져 있으니까ㅋㅋㅋㅋㅋㅋㅋㅋ
2021-02-24 14:03:42+00:00,@4DXDoUQxjejpaA2 문과라서 안읽히는 부분은 없습니다
2021-02-24 12:52:44+00:00,으휴 이 반도체주들아 내가 니들땜에 속이탄다 내가 문과라서 무시하는거니?
2021-02-24 11:03:02+00:00,@Ham_star_jjam 문과라서 분수를 모르네 우리 햄져
2021-02-24 09:01:46+00:00,@kimgolbin 저두 문과라서~ ㅋ
2021-02-24 05:48:56+00:00,@ARMY_Promise613 나는 완전 문과라서 걱정중...ㅜ
2021-02-23 17:22:53+00:00,"난 자주 나를 돌아보고 나를 자책하고 반성하고 끝없이 나를 괴롭게 하는데, 엄마가 문과라서 그런 거래. 풉. 중2의 폼잡는 게 넘 귀여웠다. 내 딸은 나와 다르게 살듯. 다행이네."
2021-02-23 13:45:38+00:00,"고백하겟습니다
저.. 사실 봇이에요
저는 디지털 정보 뭐시기에 불과합니다
문과라서잘모르깃다"
2021-02-23 11:32:24+00:00,"원자를 몰라서!
무식해서! 문과라서?
원전 하나 터지면 좁은 국토 한반도는
종말이 오는 줄은 모르거든요! https://t.co/U7WYJXRxzg"
2021-02-23 05:21:20+00:00,@earth_190109 전 완전 문과라서 이과가 짱 멋져보여요😎
2021-02-23 05:13:08+00:00,@EYu1_ 나 예전 이미지 찐문과라서 탐라 이미지가 이과가 아니라 국어광기맨이었음ㅋㅋㅋㅋ 지금도 국어는 좋아하는데 사탐 싫어서 두리번 거리다가 화학에 치여버린 것
2021-02-23 04:15:33+00:00,@ddd26315058 키쿠님이 문과라서 그런거 아니고요? 😂
2021-02-22 16:00:04+00:00,남도산이 목련고 교사엿다면... 홍인표가 남도산 멀리햇을 것 같음 파워이과와 파워문과라서...
2021-02-22 13:44:45+00:00,@YUHYUN_39 아니 미친 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 나 문과라서 쉬웠던거임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아악 이거 왤케 웃겨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2021-02-22 13:18:54+00:00,"뼈문과라서
..."
2021-02-22 12:48:00+00:00,@YOung_Gam_059 (저두 문과라서🤣...... 주름진 콩 진짜 오랫만에 듣네요ㅋㅋㅋㅋㅋㅋ)
2021-02-22 03:14:39+00:00,"윽.. 유퀴즈에서 탕수육은 부먹으로 먹어야 한다고 말하는 과학자 영상 보는데, 과학 원리가 재밌어서 설명 듣던 중 찍먹을 선호하는 아내에게 문과라서 논리가 부족하다 라는 말을 해섴ㅋㅋㅠ 알러지 돋음ㅠ 과학 원리 앞에선 취향도 없음? 그건 집착입니다...^^ㅠ"
2021-02-21 19:13:58+00:00,@agigiyomi 미안...나 문과라서 숫자에 약해ㅠㅠ
2021-02-21 15:11:15+00:00,"내...반배정을 다덜 응원해좃으면....
이과반 어차피 2반이어도 기적인데... 에이 그래도 2반은 나오겠쥐...암튼 내 친구 다 문과라서 아는 이과 2명밖에 없움ㅜ 걔네랑 진짜 같은 반 되면 난..넘 조아서 행복할거같아여"
2021-02-21 13:25:21+00:00,@monaegi___ 저는 문과라서요^..^
2021-02-21 11:40:57+00:00,"철수를 구하시오 너무 읽어보고싶은데 내가 수학알못 과학알못 뼈문과라서 몇달째 손도 못대보고있음
약간 문송안함과 양대산맥 느낌임 문과소설과 이과소설... 문송보세요 재밌음"
2021-02-21 10:22:35+00:00,헐.... 이것마저 갈린다는게 너무 좋다.... 대칠이는 뼛속 문과라서.... 과학은 모를까 수학은 진짜 으!! 할 것 같아요.... https://t.co/ghYjMc4xBa
2021-02-21 05:41:57+00:00,@bcdisnothexa 문과라서.....
2021-02-21 03:58:19+00:00,@jigujip 아웅 무슨요 괜차나요!!! 물론 저도 학교 다닐 때 문과라서 안 배우긴 했지만요...
2021-02-20 15:45:27+00:00,일단 시간 계산 졸라 못하는 문과라서 너무 혼란스러워—- https://t.co/sA9AOYjXu7 https://t.co/zJvhRH5STg
2021-02-20 15:02:00+00:00,"@ilran_41 사실 저 문과라서 이과의 수학을 모르겟어요. 아니 문과도 배웠나? 하지만 간지나니까 됐습니다... 하루와 했던 모든 대화가 좋았어요... 결이는 하루에게 자기얘기 해준 만큼 하루의 이야기도 듣고, 공감해주고 싶어햇답니다ㅜㅜ 아구 우리 하루ㅜㅜ"
2021-02-20 14:41:17+00:00,난 문과라서 미적 안할 예정... 근데 확통 뭐 같음... 날 시험하는것같음...
2021-02-20 14:16:21+00:00,"문과라서 어쩌구는 25,6,7편쯤부터 재밌어지는 것 같다...하지만 이거 또 사서 두 번 다시 안 볼 거 같고..."
