Datetime,Text
2021-03-23 03:07:25+00:00,"# 마음 누른 트친한테 시 선물 한다는 내용
내가 만들어 봤어.
내가 이과라서 메마른 감성 좀 채워보려고 시 꽤나 읽었거든."
2021-03-22 16:17:20+00:00,@bada_sea_0613 @hongboss_18 이과라서.. 국어 못해요^^
2021-03-22 15:32:28+00:00,@narayannnnnnnn 저 이과라서 물화생지1 다 들었어요ㅋㅋㅋㅋㅋ 라얀님 홧팅홧팅 뭐든 할 수 잇따!!
2021-03-22 13:32:27+00:00,"@Mee_seyo 침착하게하시면충분히하실수잇어요,, 문제집한권돌리는거 너무지루하기도하고 한권으로수능준비하는것도 불안해서.. 남들이미아는것들 저는개념부터다시배우는상황이엇는데 짱많이울엇어요ㅋㅌㅋㅋ근데 이과라서수학못하면 대학못하니까걍 버틴거엿고,, 5등급 3등급 쭉올라가다가 결국되긴되더라구요"
2021-03-22 13:23:39+00:00,교수님말고 선생님하자.. 윤리와사상 교수님해줘요....🥲🥲 왜냐면 내가 윤사를 듣고싶었는데 이과라서 못들었거든 암튼 만약 윤사듣는다면슨생님이 되어주세요...🥲🥲 뭔말인지못알아들어도 잠은 안잘듯 슨생님 미모때문에 코피흘려서 보건실가지않을까
2021-03-22 09:02:59+00:00,"신화에서, 죽기로 되어 있었는데 어찌어찌 오래 산 인간 같은 이야기... 없나. 메리 쨩은 이과라서 잘 모른달까. (흐릿)"
2021-03-22 01:46:22+00:00,... 교수님 저 이과라서 윤리도 안 배우고 세계사도 안 배웠어요............................. 이과한테 뭘 바래... 문과 최고 문과 최고 .... 언제나 생각하는 거지만 문과 최고....
2021-03-21 18:49:18+00:00,"아 저도 쌩 이과라서
글(이라고부르기애매한것)을 어지럽게씀
가독성도 떨어짐"
2021-03-21 18:00:53+00:00,@bam_sexy_bam 이과라서 그라
2021-03-21 17:18:06+00:00,@XSsooo ㅋㅋㅋㅋㅋㅋㄱㅋ그래도 고양이과라서!! 침범벅이 되진 않았을거에욬ㅋㅋㅋㄱㅋㅋ
2021-03-21 17:02:55+00:00,@XrTNLkqGrlc____ @hamp_2 기다려 내가 말 제대로 해줄게 나 이과라서 그래 (과거) 수준 개낮은 학교에서 2.초 뜸 / (현재) 여기 학구열 개높은 곳임 6.대 예상
2021-03-21 16:18:17+00:00,이건 윤짱이 이과라서 더 완벽해짐(먼 상관인데요 https://t.co/0d01wGEkEw
2021-03-21 15:27:44+00:00,@zuzubsee ㅠㅜㅠㅜ 이과라서 이과라기 보다는 문과과목을 너무 싫어해서 이과가 된··· 그게그건가 싶긴 하지만요 젤싫어하는게 영어인데 정말 쓱 볼때마다... 존경심이🥺
2021-03-21 14:26:27+00:00,"이 옆에 있는 멤버 관련 그림들이 귀엽다 ㅋㅋㅋㅋㅋ
🐱 장미
🐿 각도기..?(이과라서? 도토리뭐시기 https://t.co/IYGxC98MQO"
2021-03-21 12:40:50+00:00,담임 수업을 안듣는 학생이 있다? 그게 바로 접니다!!(??) 이과라서 윤사 안들음))
2021-03-21 06:11:26+00:00,"아니근데상식적으로
시세가 n만원에 형성되어있다고 하더라도
안팔리면 좀 내려가야하는 거 아님??
내가 이과라서 이해를 못 하는 거야....??
올려치기는 둘째치더라도
기본 금액대부터 그냥 미쳣는데
이게 정상인 거임..??"
2021-03-20 17:01:22+00:00,이과라서 나쁜점은 겜을 더 머리아프게 할수있다는것이다
2021-03-20 15:35:19+00:00,@M4cacoco 그레트헨도 철학과 출신(사실 저는 이과라서 철학 1도 몰라요) 설정인데다가 약간 삶에 대해 계속 생각해야하는 캐릭터라서... 그런것두 잇는거같아요 저 정말.. 아스트리드 사랑하잖아요 훌쩍 울애....별의 관조자...
2021-03-20 14:30:31+00:00,내 친구들은 시발 다 이과라서 다같이 만나서 저녁먹는데 문과무시 존나 함 개새끼들
2021-03-20 14:21:09+00:00,"ㅅㅂ
문송안함 나랑 장난하나
이씨발
나는문과라도안죄송한이세계로감을 읽고 싶었던 거지
이과라서죄송한세계에서옴을 읽고 싶었던 게 아니라고"
2021-03-20 13:10:27+00:00,@ya_wol_ 이과가 멋진게 아니라 야월이가 이과라서 멋쪄!!
2021-03-20 12:20:16+00:00,@Ainin1306 트월킹ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 음... 이과라서 하는 말은 아닌데 목성은 기체로 이루어져 있어서... 읍읍..
2021-03-19 14:35:05+00:00,@S1J1P_S 이과라서 그래 이과라.
2021-03-19 13:39:12+00:00,"@sa_soyeon 아 전 패션 이과라서ㅋㅋ 
그런건 좀 ㅋㅋ ^^;;"
2021-03-19 13:23:31+00:00,@SasarinoMARi 이과라서 '일렉트릭' 엔젤 이었네 ㅋㅋ
2021-03-19 06:48:23+00:00,"하씨 진짜 무섭다고
저기서 또 문제 못 풀면 개 맞는다고
진짜 이과라서 다행이였음 https://t.co/owfcMhUXp8"
2021-03-19 06:42:10+00:00,"나 고3때 이과라서 다행이라고 여긴것 중 하나가
수학 칠판 나누기 안 당할수 있었다는거였음"
2021-03-19 03:08:20+00:00,다행이다 이과라서 창작과제가 없어서
2021-03-18 16:19:55+00:00,과학 좟나 억울하겟다.... 어려운 죄는 수핫이 지엇는데 같은 이과라서 함께 싸잡힘
2021-03-18 15:57:44+00:00,@nagabaro_mbb @eumyak__0619 @mpgal_514 자기야 84명이야 나 이과라서 숫자에 예민해^^
2021-03-18 01:22:19+00:00,"문송안함 댓글보고 울고있음.

@ 문과라도 안 죄송한 이세계로 감
이과라서 죄송한 이 세계의 끝

(오열)"
2021-03-18 00:41:52+00:00,"자다 깬 한세건도 힘없고 따끈하고 말랑말랑한가...고양이과라서(먼소리야 세건이가 잠 덜깨서 아직 부스스할때 볼도 주무르고 뽀뽀도하고 세건이가 제정신들면 야(ㅡ""ㅡ 하고 찾아오길 기다리며 아침 준비하는 서현이..."
2021-03-17 13:46:23+00:00,@miing5_cutie 죄송 이과라서 사회 안함 ㅋ 너도 나중에 이과 가
2021-03-17 13:41:03+00:00,@that_badbat ?무슨 5년차 남돌이 자기는 사람이기 전에 아이돌이라고 하는 소리야 싫어한단 뜻이지 당연히;;...이과라서 문장 해석력이 딸리니
2021-03-17 13:13:53+00:00,"@Cherry_796 아마 특기 또는 흥미에 저걸 넣어주시지는 않을듯..ㅜㅜ 
내가 이과라서 안쓸거 같아"
2021-03-17 09:45:57+00:00,이과라서문과무시하는빡충들씹
2021-03-17 08:58:25+00:00,@vkimyun 이과라서 그래요... 그냥 깊게 생각하지 않고 보면 재밌긴 재밌죸ㅋㅋㅋㅋ 전지현님 보고싶어서 봤는데 마지막에 아주 조금 나오시더라고요;;;;
2021-03-17 08:34:38+00:00,"수학에서 0의 존재를 깨달았을 때 얼마나 센세이션이었는데,, 이과라서 0에 과몰입하는듯 0이라니... 난 유나에게 0이라서 진짜 좋음(?) ㅋㅋㅋㅋ"
2021-03-17 00:44:37+00:00,이과라서 그런듯. 덤으로 언어능력에 문제가...
2021-03-16 14:44:09+00:00,나 진쯔 졸아 우웅해 이번에 그냥 진로 디자인과 가기로 맘 먹고 미술학원 다니기 시작했는데 내가 이과라서 애들 다 슈학 붙잡고 잇어서 나도 갑자기 불안해서 나도 그냥 수학 할까? 이랬는데 하 아니다 그냥 다 내잘못같음 걍 진로 정햇으면 불안해하지 말고 그것만 해야 하는데 아 나 그냥 죽고 싶
2021-03-16 13:37:20+00:00,"자 봐봐
나 혼자쯤은 괜찮겠지...? 이렇게 만든 사람들이 돌리는데....
라고 생각하는 사람이 너뿐일까? 놉 네벌 젤대 아니다! 

왜이리 팩폭하냐고? 미안하다 이과라서 돌려 말하기 따위 갔다 버렸다! 알겠냐?

자기가 지니,멜론,플로 등등 없다 그럼 뮤스이나해 스마트폰이면 있는게 유튭이자나!!!!"
2021-03-16 13:02:04+00:00,@Peridot788 외국이라 다를 수도 있는데... 난 걍 뼈이과라서 지금 물화생지+생명실험+정보 해서 사탐 안한단말야 근데 이과면은 저렇게 해도 할만함 ㅇㅇ.... 난 오히려 사탐 안해서 좀 살거같애
2021-03-16 12:40:14+00:00,"고3때 수학이 없다고요?
누가 나에게 거짓말을 했어???????
(이과라서입니다 지나가주세요)"
2021-03-16 10:12:31+00:00,@LRueal00 맞아요. 그쯤되면 현실이ㅋㅋㅋ 논문 때문에 고생 많으셨겠네요. 전 이과라서 졸업시험 선택이 가능한지라 걍 시험으로 대체했었어요;;;
2021-03-15 14:47:48+00:00,@rdot_619 아앗.. 한 맺힌건 반대쪽입니다 저는 물리를 좀 싫어해서 애들한테는 잘하게 해주는 거에요 제가 이과라서 애들이 다 이과인건 맞아요!! 아 그쵸 나눠서 하는거죠 괜찮아요 에드 집안일 잘 해요!! 어렸을때부터 다져진 집안일 능력... 에드는 조이 편하면 끝이라서 자기가 일부러 더 할 것 같은....
2021-03-15 14:43:49+00:00,@jerryandlove 저는 뼈이과...라서 문과분들 방대한 양을 암기하시는게 너무너무 신기해요👀
2021-03-15 12:33:16+00:00,"영어 힘들어....
김건달 공부 싫어하지만 박메나랑 같은 대학 가려고 공부해라 김건달 순도100프로 이과라서 문과 집중적으로 공략해 이과랑 평균 맞췄으면"
2021-03-15 12:27:38+00:00,쟤가 이과라서 더웃겨
2021-03-15 12:11:32+00:00,@intj_magnolia ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진화론 부정도 사실 어이없는데 판구조론 지구자기장 부정은 뭐... 신기하네요 ㅋㅋㅋㅋㅋㅋ 아 웃겨 이과라서 그런가 웃겨서 말이 안나와요 ㅋㅋㅋㅋㅋ
2021-03-15 05:09:34+00:00,@allday_tomorrow 와우......우린 이과라서
2021-03-15 04:01:49+00:00,"이과라서 죄송한 이세계로 감
다 봤습니다 https://t.co/bD9Le43cZV"
2021-03-15 01:16:59+00:00,"@0AH_owner 호연이가.. 의외로() 이과라서 아마 다른반되지 않앗을까 싶엇어요,,, 허잉귀여워내말랑큐티러블리핑크솜사탕... 영이발견하구 냅다끌어안으려다 합숙때 들었던말 생각하구(결국답멘은못했네요ㅈㅅㅎㄴㄷ,,) 코앞에서 브레이크끼이익하기
완전,,
꼬리로 헬리콥터돌리는 인간두명. . ."
2021-03-14 16:00:31+00:00,"@hwa_miu404 글면 말잘해야지 아이고 
이과라서 말을잘 못하시나 ~??"
2021-03-14 11:06:43+00:00,@ThinkingChamSae ㅋㅋㅋㅋㅋ이과라서 그런가봐요
2021-03-14 10:52:22+00:00,"@바벳은 개보단... 고양이과라서... 그... 부잣집 소파 팔걸이에 앉아잇을 거 같은 고양이... 옆에서 치정극 벌여도 혼자 느긋함

치정극 구경함
가끔 추임새 넣음"
2021-03-14 02:58:50+00:00,음 고양이과라서 그런가봐요
2021-03-14 02:26:06+00:00,"시바... 내 주위 친한 친구들 싹다 이과라서 지들끼리 무슨 생명 얘기하고 물리 얘기하는데
나 혼자 멀뚱멀뚱...
우리학교보다 다른고 급식이 더 맛있을 것 같다고 하니까 나보고 머라카길래
응맞아나문화사대주의자야~
하니까 왜 말하는 것도 문과처럼 얘기하냬
어이작렬"
2021-03-13 17:55:53+00:00,나 수학진짜너무싫어 난 유사이과라서 수학알러지잇다고
2021-03-13 16:39:13+00:00,문과식 고백했다가 연이 뼈이과라서 1mg도 안 통하기
2021-03-13 14:59:59+00:00,"화데 니찰이반
사탕주는 날이라는 거 듣고 니찰을 위해서 열심히 사탕 만드는 하이반 보고싶다
근데 얘 이과라서 계량 엄청 정확하게 하면서 할 듯"
2021-03-13 11:30:05+00:00,"@iloveiiiiiii 님역시 이과라서 수치가 소수점이네요
문송이들은 뭐만하면 백프로 벡프로 거리는데"
2021-03-13 10:49:45+00:00,@Ful_Ryy 소설도 아니고 독후감에도 여성적인게 있나요..? 이과라서 몰랐던걸까요...
2021-03-13 05:06:22+00:00,"ㅋㄱㅋㅋㄲㅋㄱ☺️
저희 선생님 수업 굉장 하십니다.
저는 이과라서 한국사만 해주셨는데
학교에서 영상촬영 진짜 열심히 해주세요.....ㅋㅋㅋㄱㅋㅋㅋㅋ https://t.co/mEH4Aq0saV"
2021-03-13 04:57:18+00:00,"@Neoplayb0y 그러냐
우리반이 이과라서 그런듯

일단 우리반에서 mbti나온애들중에
7명중에 6명이 N이었음"
2021-03-13 04:22:51+00:00,이과라서 다행이다ㅅㅂ
2021-03-13 02:16:25+00:00,그래서 전 특목고 폐지 별로 안 좋게 봐요 제가 이과라서 그럴 수도 있겠지만? 그래도 그런 학생들 모일 수 있는 곳은 있어야 한다고 생각... 수를 줄이는 건 ok인데 아예 없애버리는 건 이상해
2021-03-12 15:36:44+00:00,@comete_0926 오모나~~ 저는 선택할때 부모님께서 수학이 좀 쉬운 문과가서 법조계 쪽이나 사학과 노려보는것도 추천하셨었는데 우겨서 이과로 왔어요..ㅋㅋㅋ 사실 성향은 사학과도 잘 맞을것 같긴 한데 10년 정도 꿈꿔온 장래희망이 이과라서...ㅠㅠ 사실 급수보고부터 살짝 후회중이에요!(?)
2021-03-12 14:12:31+00:00,"#นิทานพันดาวEP7

고양이과라서 안마 잘하는 티안"
2021-03-12 08:45:18+00:00,이과라서죄송한 &lt;이거보고웃겼는데 솔직히맞긴함
2021-03-11 11:43:58+00:00,@kskissss_ 원래는 뼈이과라서 전부 과탐 보려고 했는데 등급 높이려면 사탐 볼까 싶기도 하고 그냥 과탐볼까 싶기도 해용 아직 고민중...
2021-03-11 11:16:24+00:00,"오늘부터 &lt;이과라서 죄송한 이세계로 감&gt;이 연재됩니다
문송하지 않으려면 세상이 절멸해야한단 걸까요 문과살려 https://t.co/t5E6FVDGSE"
2021-03-11 08:54:01+00:00,"문송ㄴ316 이과라서 죄송한 세계 되어버렸잖아 
""알고 있니? 아인슈타인은 학살자였단다!"""
2021-03-11 08:24:49+00:00,이과라서 죄송한 이세계로 감
2021-03-11 08:14:07+00:00,이과가 문제다!!! 이과라서 죄송해라!!!! 아인슈타인 당신이 !!!
2021-03-11 07:51:04+00:00,"이과라서 뭐 저는 글도 못 쓰는 편이죠
(※모든 이과가 저같은 쓰레기인건 아닙니다)
@"
2021-03-11 06:05:44+00:00,@lar_tree 읽어도 모르겠다ㅠㅠ 나는 이과라서 그런가ㅠㅠ
2021-03-11 04:09:30+00:00,"그렇게 얼렁뚱땅 친구가 됐고
애가 의대 지망이라 공부도 잘하다보니

정신차리니까 친구의 친구 테크로 4명이랑 친구 먹음
이과라서 2학년 때부터 반 갈렸지만 지금까지 문자하고 지냄"
2021-03-10 23:48:06+00:00,@uma_uma_0526 꼰대 ㅁㅊ...우리는 맨날 쌤이 이과라서 이과라서 이 말만 계속 반복함
2021-03-10 14:16:55+00:00,@kimguajava 아 귀여워라!! ㅋㅋㅋㅋㅋ 같은.고양이과라서 보자마자 찌리릿 통하나봐요~♡♡
2021-03-10 13:20:23+00:00,"@anguchan_1 평범하게 이과라서 문학을 싫어하고 농구 하는거 재밋어하고,, 잘 웃는 아가 ㅜㅜㅜ"
2021-03-10 11:15:55+00:00,"@10xkzn ㄴㄴ학원
남자개싫어함
뱍귾햬뽑앗엇는데여자대통령만들고싶고이과라서뽑앗는데그럴줄몰랏대
지금댸툥령은입시체제가엉망이되고잇다그러면서미안하댓음"
2021-03-10 07:01:41+00:00,@2hyeyum 세계사를 바꾼 13가지 식물__ 이거 흥미로운 내용들이 많아서 재밌어요. 같은 시리즈에 약에 대한 책도 재미있구요.(제가 이과라서 재미있는 거 일수도...)
2021-03-09 17:17:40+00:00,@qqwe_rtyy 약간 체념해버린건가요ㅋㅋㅋㅋㅋㅋㅋ 그래도 고양이과라서 축축한거 싫어할텐데 완전 천사네요ㅜㅠㅜ 으악 아까워서 물고만 다니는거 완전 깜찍하잖아요!~!~ 흑흑.. 너무 귀여워서 주먹질하다가 바닥 부숴버려요... 총총 물고 다니는거 보고 뿌듯하게 웃는 테오멍이에요
2021-03-09 13:24:54+00:00,? 내가 이과라서 이해 못하는건가? https://t.co/6C3nzptPWE
2021-03-09 11:36:33+00:00,@leesang0328 이과라서요?
2021-03-09 10:03:38+00:00,@wasabi_beaucoup 이과도 kiss 할 수 있어요 원래 이과랑 하는 kiss가 제일 짜릿함 특히 찐이과라서 kiss 할 때 버벅이면서 어찌 할 줄 모르는 얼굴이 짜릿해요 (드디어정신나간
2021-03-09 09:22:31+00:00,누가 그랬지 페넥여우는 하드웨어는 개과인데 소프트웨어는 고양이과라서 성깔 어마무시하다고
2021-03-09 09:10:30+00:00,제가 이과라서 한눈충인게 아닌가하는 합리적의심이잇어요ㅋ
2021-03-09 05:16:54+00:00,딱히 동아제약만 저런것도 아님 내친구도 인서울 이과 나와서 취준하는데 너는 이과라서 잘되겠다~ 했더니 자기분야는 현장일 때문에 남자만 뽑고 여자를 거의 안뽑아서 넘 힘들다고 했음 거의 ..1년넘게 취준했을거임
2021-03-09 03:53:53+00:00,이과라서 인용할생각조차 안드는거임?? 개웃기네
2021-03-08 14:49:45+00:00,"저는 이과라서 모르는데
이송합니다.. https://t.co/oY7PRJPUpn"
2021-03-08 14:07:28+00:00,미안하다.. 365일 24시간 누워 있는 이과라서 도움 안 됨 https://t.co/p3m3dv0ZhP
2021-03-08 11:36:59+00:00,@Bup_ouo 헉헉 유진씨 검색하고 왔자나여ㅋㅋㅋㅋㅋ완전 귀여워어엉ㅠㅠㅠㅠ꼬리 탁탁거리는더!! 혼현 보이면서 여우가 되어버리면 품에 안고 털 빗질해주고 싶다아앙ㅋㅋㅋㅋㅋ혁이는 고양이과라서 저도 모르게 낚시대에 반응하는거 상상했자나옄ㅋㅋㅋㅋㅋㅋ https://t.co/G1JiyhwfLE
2021-03-08 09:08:30+00:00,ㅇㅂ 철학적인거같다고 자긴 이과라서 ㅇㅂ내용 이해할수있을까요?라고 말한사람에게 암말도할수없었다
2021-03-07 16:31:40+00:00,"@재규어는 또 동족안좋아하고 혼자다니고 고양이과라서 너무 벨같앗네요,,,, 
&lt;-이쯤에서 침대에 누워서 좋아서 헐떡임"
2021-03-07 16:29:47+00:00,"@masimasi04211 그죠그죠,,,다들 그 생각하시는거죠 그죠,,, 공만들고 그죠,,,밥도 많이 먹는다니까 완전 라자르 생각이 낫네요,,, 재규어는 또 동족안좋아하고 혼자다니고 고양이과라서 너무 벨같앗네요,,,,"
2021-03-07 16:24:41+00:00,@rainymoon0121 아이고 그렇군욬ㅋㅋㅋㅋㅋ큐ㅠㅠ문관데 세미이과라서 조금 걱정이예요(???
2021-03-07 15:43:47+00:00,"나 모고 풀었는데 점수 실화냐...
짭이과이긴하지만 그래도.. 이과라서 그런지 글씨 읽기조차 너무 싫음....ㅠㅠㅠ 시간에 쫓겨서 제대로 읽는 지문도 없다쥬..?"
2021-03-07 15:37:30+00:00,진짜로 나 가오루한테 감긴거 걍 디이과라서 맞는듯ㅋㅋ
2021-03-07 14:15:03+00:00,"지성아있잖아그거아니
#브룽브룽_윤지성_생일이지룽
숫사자도고양이과라서
#HBD_0308_YOONJISUNG
하루에스무시간을잔대"
2021-03-07 09:54:47+00:00,ㄹㅇ 내가봐도 정처기는 문장 잘 읽고 하면 쉬움 이과라서 단어를 잘 안꼬우긴함
2021-03-07 06:58:35+00:00,@songju_528 (이과라서 영문도 모른 채 손 들고 나타남)
2021-03-06 16:29:45+00:00,"아 진짜 이과라서 더 웃김,, https://t.co/0bXl4aRif4"
2021-03-06 15:17:37+00:00,라는 격언에 속도에는 방향이 있다는 이유로 틀렸다고 딴지를 거는 것은 완전히 잘못됐음. 이과라서 여기까지는 생각 못했으려나
2021-03-06 15:16:53+00:00,고3주제에 허구헌날 요리해서 요리전공으로 아시는 거 아님? 근데 완전히 틀린말은 아닌게 이과라서 식품공학입니다
2021-03-06 10:18:03+00:00,저도 이과라서 ㅋㄱㅋㄱㅋㄱ큐ㅠㅠㅠㅠㅠ 진짜 할 법한 말
2021-03-06 10:11:25+00:00,@Meh_be_ 제가일단이과라서모르겟는데 짱정령봐주시면제가동아시아사개패고올게요
2021-03-06 07:30:06+00:00,@d0_konnn 앗 네네 이과라서ㅜㅜㅜㅜ 헝 외울거 넘 많죠ㅜㅜ
2021-03-05 17:45:35+00:00,"사실 김정호 수첩이랑 책에 있던 내용 이해 못함
......이과라서 그럼 ㅡㅡ"
2021-03-05 16:10:04+00:00,나 왜 문과가 아닌거야..??  글 못쓰는 이유는 이과라서 그렇다고 해주세요...
2021-03-05 15:54:18+00:00,"친구 : 너 왜 이과왔어?
나 : (차마 최애가 이과라서라고 말은 못하고)..과학 좋아해서😅 https://t.co/sEYALHkwBw"
2021-03-05 15:53:19+00:00,같은 고양이과라서 상성 오케이
2021-03-05 09:29:40+00:00,"@muumang 아니... 아니에요... 이것이 흥미있는 이유는 제가 이과라서가 아니라...
........
...
.....저희집 왕자님 별명이 극지인간이셔서 그래요 상상을 초월하는 과몰입 인간일 줄은 모르셨겠죠?... 네........."
2021-03-05 07:49:21+00:00,@Taymine_ 네네 이과라서 앞에 반이에요 ㅎㅎ
2021-03-05 06:04:55+00:00,패션이과라서 고통스러움
2021-03-04 14:33:57+00:00,@BTS_LOVE_EHEH 음.. 내가 이과라서 잘은 모르겠는데 미디어학과가 콘텐츠 관련이니까 유교과로 생기부를 맞춰놓아도 자소서로 어떻게든 유아콘텐츠 느낌으로 녹여내면 쓸 순 있을 것 같은데..?
2021-03-04 14:28:14+00:00,@syungs_ 네? @기믓녀 @김심해 실친은 아닙니다만 실친보다 더칞..하나 아무튼 이유는..전 문과고 저사람들은 이과라서.. ㅋㅋㅋㅋㅋㅋㄱㅋㄱㄱㅋㅋ와아~
2021-03-04 13:35:08+00:00,"신화에서, 죽기로 되어 있었는데 어찌어찌 오래 산 인간 같은 이야기... 없나. 메리 쨩은 이과라서 잘 모른달까. (흐릿)"
2021-03-04 07:51:58+00:00,@Yoon___RRR 난 이과라서 잘 모루겟는걸
2021-03-03 15:24:32+00:00,내친구들이 다 이과라서 그런가봄;ㅠ https://t.co/Xo0PyFp7G7
2021-03-03 14:34:28+00:00,아 문과같은 이과라서 수학 백점을 절대 못만드는건가? ㅋㅋ
2021-03-03 14:29:02+00:00,야 나 이과라서 탈락함
2021-03-03 13:49:13+00:00,@jeoldae_486 정제되셧나요 저 이과라서 이런거 민감하거든요
2021-03-03 12:48:51+00:00,@imoon_guremi 내가 이과라서 너 그거도 도와준건데..... 공부했어서...... ._.)
2021-03-03 07:43:54+00:00,@VRC_GUMIHO 고양이과라서 그래요
2021-03-03 07:40:44+00:00,"아니 얘들아
어떻게 공약문 문장을 그나마 제대로 쓴 사람이 한 명밖에 없어
이과라서 그래?"
2021-03-03 07:16:02+00:00,사실 과학도 20년전부터 못했는데 전공 이과라서 걍 뒤지고싶흠.. 내가 왜그랫지
2021-03-03 05:06:03+00:00,"문과라서 안죄송한 세계에 이과라서 죄송하다는 댓글이 달리다니
이건 무슨 메타댓글이지 https://t.co/BYApdJ3Iub"
2021-03-03 02:59:44+00:00,"@the_whale_comes 사실 정시파라 상관이 없기두 하고 
학교가 이과학교라 전교권애들이 다 이과라서 ㅠ 이과가몀 좀•• 어 네.... 더보기"
2021-03-03 00:04:34+00:00,@CChan_3 ㅁㅊ 우린 남자 8밖에 없는데 니네 이과라서 그런듯
2021-03-02 16:09:12+00:00,수시기준이긴한데 저 고3때 작년 합격한 등급들보면 1등급 중후반까지가 그래도 최초고... 2넘어가면 추합이고 그래서 아예 넣지도않앗어요 문과인데 어째서냐 물으시면 유사이과라서
2021-03-02 08:33:44+00:00,우리 담임쌤은 이과라서 감정적인 얘기도 잘 못하고 핵심만 얘기해서 말이 없는 사람으로 느껴질 수도 있다고.. 먼저 선 그으셨어.. 😢
2021-03-02 04:57:40+00:00,걔는 진짜 어릴때부터 영재원코스밟던 쌩이과..........라서 철학과 편입할 생각을 한건가? 이과뇌라서? 0아니면 1이냐?
2021-03-02 03:47:00+00:00,@Ash__Captain 사인 : 이과라서
2021-03-01 23:39:07+00:00,@mito_ooO ㅋㅋㅋㅋㅋ네ㅠ 이과라서... 반 전체가 35명인데 여자가 3명이네요.......
2021-03-01 16:10:54+00:00,"우리 학교 진짜 부조리의 극치였음
내가 이과라서 이과애들 이야기밖에 못하는데.. 1등급대 애들은 메이저 의대 못쓴다고 정시로 돌리고 2등급대 애들 쓰는 대학 라인이 낮다고 정시로 돌리고 3~4등급대 애들 역시 (이하생략)
그래서 작년에 재수선택자가 70%였는데 올해는 비율 더 높아졌을듯 ㅋㅋㅋ"
2021-03-01 15:23:40+00:00,"근데이번학기존나찐따처럼(씨발)살아야할듯...
반배정좆됨
내친구들죄다이과라서..."
2021-03-01 15:14:01+00:00,얘들아내가이과라서 문학알못이다
2021-03-01 14:41:38+00:00,"하..진짜똑똑해보임
이과라서그러신가"
2021-03-01 14:20:35+00:00,"@BByo_oo 헐 ㅋㄹㅋㄹㅋㄹㅋㄹㅋㄹㄹㅋㅋㄹㄹㅋ나는 향님 문과 갈 줄 알았는데!!!! 
이과라서 남자애들 많은 듯.... 
나는 문과!"
2021-03-01 13:18:36+00:00,@Haelee_dong 이과라서 그런 걸 배워보지 못했거둔요... 되게 재밌어 보이네요...
2021-03-01 04:44:28+00:00,"음식에 파인애플 섞인거 좋아해요 뭔가 그 존재만으로도 음식 소화가 잘될거같은 믿음을 주는 그런 편안함이 있어요...
 이건 이과라서가 아니라... 진짜로...이런 생각하면서 먹음 (ㅠㅠ슬픈 장트러블러"
2021-02-28 19:02:17+00:00,"흑표범 고양이과라서 혀에 가시?돌기같은거 나있지않나?
핥다가 피날듯"
2021-02-28 16:20:49+00:00,@dnstlaqnwlcj_ 어머낭!!!!! 홀앙히도 고양이과라서 괜찮아요😘😘 https://t.co/cRrg1ETzMi
2021-02-28 16:06:52+00:00,"이과라서 보고 싶은건 많은데 
글로 표현을 못해"
2021-02-28 15:30:58+00:00,운명이 없다고 생각하는 건 너네가 이과라서 그래!!! 문과는 너네가 태초부터 운명이라고 생각한다고!! https://t.co/f1Q1VCFFD0
2021-02-28 14:44:53+00:00,"문과가 어설프게 이과 말투 따라했다가 너무 어색해서 후회중ㅠ 천재원 얘 뼛속까지 이과라서 뭔가 지각해도 평범한 핑계를 엄청 과학적으로 설명할거 같은데 한줄 요약하면 그냥 늦잠잤습니다를 폼나게 써보려다 실패,, https://t.co/O4WXEPd0f6"
2021-02-28 13:12:01+00:00,그거 보고 싶어 체셔 혀가 고양이과라서 까끌까끌 핶으면 좋겠다 그래서 캠벨이랑 입 맞출 때 캠벨이 항상 신기해하는 거 보고 싶어..
2021-02-28 12:37:55+00:00,@king_nwh 에이 나는 뼛속까지 이과라서 통합사회 6등급 맞는데 (?)ㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 성향차이지 뭐😉
2021-02-28 10:33:51+00:00,문송볼때다 문송하지 않아서 너무 힘듬 뭔뜻이냐면 이과라서 이해를 못한단 뜻
2021-02-27 17:36:12+00:00,"헉헉 코코미에 푸른피안화를 잡아먹은 등꽃 덕에 파는 곳 알았습니다..ㅠㅠㅠ 마이 러버 고마워요💕💕

네? 비유가 이상하다구요? 제가 이과라서 그러니까 넘어가세요^^"
2021-02-27 17:30:54+00:00,"“아냐 우린 전부 공대고 이과라서 할 수 있는 스마트한 대화를 하고 있는거야”
“그래 위치에너지로 칼로리 소비가 된다는 말을 이해해서 대화를 한다는 것이 얼마나 스마트하냐”
“이 대화가 이어진다는 것이 스마트함의 증명”"
2021-02-27 16:12:42+00:00,"둘은 같은 반이긴한데 동은 문과 런은 이과라서 탐구같은 선택 과목들은 다르겠지 그래서 이동수업할 땐 서로 다른 반으로 찢어짐 
동은 정시파라서 버릴 과목은 화끈하게 버릴 듯 수능 때 보지 않을 과목같은거
그래서 그 과목 시간에는 엎어져 부족한 잠을 보충하고
(수업시간에 엎어져 자면 안돼요)"
